bus_stop_code,current_time,duration,hour,round,day,minute,time
4615146161,05:53:39,82,5,2,0,53,4
4617146241,05:53:40,76,5,2,0,53,4
4624146319,05:53:40,77,5,2,0,53,4
4630946279,05:53:40,106,5,2,0,53,4
4616946159,05:54:40,28,5,1,0,54,4
4615946149,05:54:40,77,5,2,0,54,4
4614946119,05:54:40,124,5,3,0,54,4
4606946088,05:54:40,132,5,3,0,54,4
4608846111,05:54:40,75,5,2,0,54,4
4611146141,05:54:40,119,5,2,0,54,4
4615146161,05:54:40,82,5,2,0,54,4
4616146171,05:54:40,81,5,2,0,54,4
4624146319,05:54:41,77,5,2,0,54,4
4631946309,05:54:41,74,5,2,0,54,4
4614946119,05:55:41,124,5,3,0,55,4
4611946069,05:55:41,196,5,4,0,55,4
4608846111,05:55:41,75,5,2,0,55,4
4611146141,05:55:41,116,5,2,0,55,4
4614146151,05:55:41,87,5,2,0,55,4
4616146171,05:55:41,84,5,2,0,55,4
4624146319,05:55:41,77,5,2,0,55,4
4631946309,05:55:41,74,5,2,0,55,4
4630946279,05:55:42,107,5,2,0,55,4
4627146301,05:56:42,70,5,2,0,56,4
4630146311,05:56:42,52,5,1,0,56,4
4631146249,05:56:42,63,5,2,0,56,4
4624946179,05:56:42,43,5,1,0,56,4
4617946169,05:56:42,105,5,2,0,56,4
4616946159,05:56:42,32,5,1,0,56,4
4614946119,05:56:42,124,5,3,0,56,4
4611946069,05:56:42,196,5,4,0,56,4
4608846111,05:56:42,75,5,2,0,56,4
4611146141,05:56:42,116,5,2,0,56,4
4614146151,05:56:42,87,5,2,0,56,4
4616146171,05:56:42,84,5,2,0,56,4
4617146241,05:56:42,75,5,2,0,56,4
4631946309,05:56:42,74,5,2,0,56,4
4630946279,05:56:42,107,5,2,0,56,4
4631146249,05:57:43,63,5,2,0,57,4
4624946179,05:57:43,43,5,1,0,57,4
4617946169,05:57:43,105,5,2,0,57,4
4616946159,05:57:43,32,5,1,0,57,4
4615946149,05:57:43,84,5,2,0,57,4
4611946069,05:57:43,196,5,4,0,57,4
4608846111,05:57:43,75,5,2,0,57,4
4611146141,05:57:43,116,5,2,0,57,4
4614146151,05:57:43,87,5,2,0,57,4
4615146161,05:57:43,97,5,2,0,57,4
4617146241,05:57:43,75,5,2,0,57,4
4624146319,05:57:43,76,5,2,0,57,4
